Epoch,Loss
1,1.4251418095197737
2,1.037886437422
3,1.2280664840099975
4,1.202540694186406
5,1.2568422955755862
6,1.125201397801038
7,1.2425786527047247
8,1.4404692124135745
9,1.3139642817633492
10,1.084787435042932
11,1.1182139860176892
12,1.1739308815565168
13,1.1039056444760436
14,1.041082745383245
15,1.1384824521793342
16,1.098805554905293
17,1.1033282383628513
18,1.1773027659202955
19,1.2454350035383095
20,1.3051658413424996
