Epoch,Loss
1,1.2503100063489831
2,0.6382956221607161
3,0.5069930349817927
4,0.4414352212818513
5,0.3886041843928165
6,0.3420195784998236
7,0.31265076791277585
8,0.2938913720550004
9,0.2651731259426715
10,0.24468822559769848
11,0.23985269212204477
12,0.21116592864627423
13,0.1916127901825105
14,0.18838934933546908
15,0.1806135736174465
16,0.17561721463936456
17,0.15700029452209888
18,0.14975721122963087
19,0.15444785661949134
20,0.1449975787390093
