Epoch,Loss
1,1.29527066027896
2,0.5256071938491016
3,0.41639870581049354
4,0.34450826039595633
5,0.29583028939940176
6,0.2738965709942468
7,0.252910233339908
8,0.22580128949806558
9,0.21251204429391007
10,0.20004930629493287
11,0.19358638192741026
12,0.17792732564744002
13,0.1940319313557807
14,0.15804436807491765
15,0.17360117883415696
16,0.16083449893486426
17,0.16292667913001888
18,0.15113013948065154
19,0.11574243414013283
20,0.1512897692458785
