Epoch,Loss
1,1.105019196775389
2,0.3689041621751667
3,0.24939864323191022
4,0.18776201935751097
5,0.15030038713113122
6,0.13722858793154266
7,0.1182207105773854
8,0.1116828515038172
9,0.09798852813586315
10,0.09162719791280742
11,0.08449714873795924
12,0.08804320130983125
13,0.07707021165616024
14,0.07248761390931673
15,0.07885519901047582
16,0.0752347444331632
17,0.06974501071659767
18,0.06777377750273354
19,0.06459671064418804
20,0.062357185237103874
