Epoch,Loss
1,2.054752082558152
2,1.6781875494844425
3,1.528461147539364
4,1.324528858528374
5,1.2858271969031103
6,1.2565974330309755
7,1.2202988067028686
8,1.1902176648933696
9,1.1800336804449187
10,1.1708953273222313
11,1.1614288265660684
12,1.161500643128934
13,1.1345490887298346
14,1.1226386157622248
15,1.110647424037412
16,1.122735257474532
17,1.1044224308144233
18,1.0771522873677082
19,1.0659667135025404
20,1.0692901211495724
