Epoch,Loss
1,1.517363657122073
2,0.7846954120612293
3,0.6056959057076378
4,0.5238622317773215
5,0.4732232489941283
6,0.43872396731228563
7,0.400814729262583
8,0.3743201496993533
9,0.354186240467966
10,0.3354245031842534
11,0.3226282032009978
12,0.3052882205070176
13,0.30618317230888037
14,0.2816294729709625
15,0.2754167885698887
16,0.2624570696805575
17,0.2579483265832344
18,0.24725800141784715
19,0.24386857399103803
20,0.23590941509659985
