Epoch,Loss
1,2.219617231292014
2,2.037629653208004
3,2.0333809534215037
4,2.1659947692977717
5,2.1300228597214503
6,2.1670057084989844
7,2.2661504478928465
8,2.2518272385093736
9,2.3090693150988275
10,2.3274238390952164
11,2.3308811661619577
12,2.28370744101009
13,2.2666016617176696
14,2.2543199965672462
15,2.226504435450394
16,2.2388878535039676
17,2.4229128183045003
18,2.416925913058453
19,2.4119412291864433
20,2.4374488466274666
