Epoch,Loss
1,2.1237661979213263
2,1.551338561573384
3,1.2559575545861854
4,1.082803907971945
5,0.9772046212083805
6,0.8974426111079151
7,0.8466756862142811
8,0.7895285379812584
9,0.7489121852454191
10,0.7060086053350697
11,0.6801028566330857
12,0.6419755757225226
13,0.6235137783592533
14,0.5977433779224846
15,0.5831408452543413
16,0.5566789744803624
17,0.5372342806054938
18,0.5249731418508921
19,0.5068255925770873
20,0.5000600700052629
