Epoch,Loss
1,1.2531317994461297
2,0.8813895712728086
3,0.7869309894046428
4,0.7509282753334282
5,0.7150592200504327
6,0.7205860544435726
7,0.6822717100937173
8,0.6832704486684029
9,0.673690312397406
10,0.6598062013617213
11,0.6631969555934764
12,0.6489109789362605
13,0.6493576169013977
14,0.623075514846707
15,0.6346865285257375
16,0.6322257083765468
17,0.6244665443527032
18,0.6306295874326125
19,0.5980127892509011
20,0.620011710232089
