Epoch,Loss
1,1.5153605663998526
2,0.749018629145178
3,0.5943456223662595
4,0.4957168963014709
5,0.4423029680059563
6,0.4040419911005482
7,0.3706987626989436
8,0.34246808808782825
9,0.31618418151177236
10,0.29390036069458314
11,0.2779845223293541
12,0.26206563681549166
13,0.2486504933201008
14,0.2413478387716394
15,0.22882167962582214
16,0.2143622215675271
17,0.20697127986028327
18,0.19693759851944373
19,0.19136211387118937
20,0.17427263473686966
