Epoch,Loss
1,1.829955045480906
2,1.0896886631568767
3,0.8203175215987686
4,0.6904558698583093
5,0.5994114459301374
6,0.5409900921842327
7,0.4928258848116265
8,0.45078868747497935
9,0.4147327119334144
10,0.38753635949970033
11,0.3725744249842922
12,0.35041347858698474
13,0.3324340252402406
14,0.31420025960629033
15,0.30192465672952046
16,0.2853632865485197
17,0.27070904217706704
18,0.2737409308182527
19,0.24536498238025986
20,0.2347681441384813
