Epoch,Loss
1,1.4587026486485641
2,0.7268608280960818
3,0.5708443000449898
4,0.4838779733417937
5,0.42244244260447367
6,0.3784716757743255
7,0.35446824225949947
8,0.31911248116759783
9,0.28953269346160176
10,0.27369681440340066
11,0.25288639268519714
12,0.23536791471961122
13,0.21499504801464378
14,0.20153986375709498
15,0.1998574408870306
16,0.17693980315827434
17,0.16323413311139398
18,0.15927019754644506
19,0.1373835593600821
20,0.12686928986392407
